utt_id	wav	dur_s	peak	sr	status	flags	text_olchiki
train_santalimale_01558	train_santalimale_01558.wav	8.51	0.806	48000	PASS	-	ᱩᱱᱡᱚᱦᱚ ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱟᱨ ᱯᱤᱞᱪᱩ ᱵᱩᱲᱦᱤ ᱫᱚ ᱥᱟᱹᱞᱜᱟᱲᱭᱟ ᱥᱤᱛᱟᱹᱱᱟᱞᱟ ᱥᱮᱫᱼᱟ ᱥᱟᱠᱟᱢ ᱦᱮᱡᱼᱟᱠᱤᱱ ᱪᱟᱞᱟᱣᱞᱮᱱᱟ।
train_santalimale_01559	train_santalimale_01559.wav	5.93	0.803	48000	PASS	-	ᱩᱱᱡᱚᱦᱚᱷ ᱢᱩᱨᱩᱢ ᱦᱚᱯᱚᱱ ᱥᱟᱨᱟᱢ ᱫᱚ ᱢᱟᱱᱢᱤ ᱪᱤᱱᱛᱮᱠᱤᱱ ᱧᱟᱢ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_01560	train_santalimale_01560.wav	5.87	0.808	48000	PASS	-	ᱜᱤᱫᱨᱟᱹ ᱫᱚ ᱥᱟᱹᱞ ᱜᱟᱰᱭᱟ ᱨᱮ ᱦᱟᱠᱩ ᱠᱟᱴᱠᱚᱢ ᱮ ᱜᱚᱭᱚᱡᱼᱟ ᱮᱫᱼᱟᱠᱚ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01561	train_santalimale_01561.wav	6.52	0.802	48000	PASS	-	ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱯᱤᱞᱪᱩ ᱵᱩᱲᱦᱤ ᱫᱚ ᱩᱱᱤ ᱜᱤᱫᱨᱟᱹ ᱫᱚ ᱥᱚᱸᱜᱮ ᱛᱮ, ᱟᱠᱚ ᱴᱷᱮᱱᱚᱠᱤᱱ ᱤᱫᱤ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_01562	train_santalimale_01562.wav	9.94	0.804	48000	PASS	-	ᱯᱤᱞᱪᱩ ᱦᱚᱯᱚᱱ ᱠᱚ ᱫᱚ ᱥᱟᱨᱤ ᱥᱟᱨᱡᱚᱢ ᱵᱩᱴᱟᱹ ᱨᱮ ᱡᱤᱞᱠᱚ ᱜᱮᱜᱮᱫᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱱᱟ, ᱡᱤᱞ ᱜᱮᱫᱼᱟ ᱥᱟᱹᱛ ᱠᱟᱛᱮ ᱚᱸᱰᱮᱜᱮᱠᱚ ᱩᱛᱩ ᱠᱮᱫᱼᱟ ᱟ।
train_santalimale_01563	train_santalimale_01563.wav	3.30	0.813	48000	PASS	-	ᱟᱨ ᱞᱮᱯᱮᱡᱼᱟ ᱛᱤᱨᱤᱞ ᱵᱩᱴᱟᱹ ᱨᱮ ᱠᱚ ᱦᱟᱹᱴᱤᱧᱠᱮᱫᱼᱟ ᱟ।
train_santalimale_01564	train_santalimale_01564.wav	7.58	0.802	48000	PASS	-	ᱩᱱᱡᱚᱦᱚᱷ ᱩᱱᱠᱩ ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱵᱩᱲᱦᱤ ᱦᱚᱯᱚᱱ ᱫᱚ ᱢᱩᱨᱩᱢ ᱮᱸᱜᱟ ᱜᱚᱭᱚᱡᱼᱟ ᱟᱠᱟᱛ ᱫᱮ ᱨᱮᱭᱟ: ᱠᱟᱛᱷᱟᱠᱚ ᱞᱟᱹᱭ ᱟᱫᱮᱭᱟ।
train_santalimale_01565	train_santalimale_01565.wav	3.77	0.805	48000	PASS	-	ᱢᱩᱨᱩᱢ ᱮᱸᱜᱟ ᱡᱤᱞ ᱡᱚᱢᱠᱚ ᱫᱩᱰᱩᱵᱼᱟ ᱮᱱᱟ।
train_santalimale_01566	train_santalimale_01566.wav	8.14	0.803	48000	PASS	-	ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱵᱩᱲᱦᱤ ᱦᱚᱯᱚᱱ ᱠᱚ ᱡᱤᱞ ᱡᱚᱢ ᱡᱚᱦᱚ: ᱫᱚ ᱩᱱᱤ ᱧᱟᱢ ᱜᱤᱫᱨᱟᱹ ᱫᱚ, ᱦᱟᱠᱩᱭ ᱡᱚᱢᱠᱚ ᱛᱟᱸᱦᱮᱫᱼᱟ।
train_santalimale_01567	train_santalimale_01567.wav	12.32	0.817	48000	PASS	-	ᱟᱨ ᱩᱱᱠᱩ ᱜᱮᱞᱵᱟᱨ ᱦᱚᱯᱚᱱ ᱡᱟᱝ ᱡᱚᱢ ᱡᱚᱦᱚ: ᱫᱚ ᱩᱱᱤ ᱜᱤᱫᱨᱟᱹ ᱫᱚ ᱠᱟᱴᱠᱚᱢ ᱮ ᱡᱚᱢᱠᱚ ᱛᱟᱸᱦᱮᱫᱼᱟ, ᱠᱟᱛᱷᱟᱭ ᱩᱱᱤ ᱜᱤᱫᱨᱟᱹ ᱫᱚ ᱮᱸᱜᱟᱛ ᱡᱤᱞ ᱵᱟᱭ ᱡᱚᱢᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01568	train_santalimale_01568.wav	8.02	0.812	48000	PASS	-	ᱢᱩᱨᱩᱢ ᱮᱸᱜᱟ ᱡᱤᱞ ᱡᱚᱢ ᱡᱚᱦᱚᱷ ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱵᱩᱲᱦᱤᱠᱤᱱ ᱢᱮᱱᱠᱮᱫᱼᱟ ᱟ ᱱᱩᱭ ᱧᱟᱢ ᱜᱤᱫᱨᱟᱹ ᱫᱚ ᱢᱩᱨᱩᱢ ᱮᱸᱜᱟ ᱜᱤᱫᱨᱟᱹ ᱠᱟᱱᱟᱭ।
train_santalimale_01569	train_santalimale_01569.wav	8.22	0.806	48000	PASS	-	ᱡᱟᱦᱟᱸᱛᱤᱥ ᱢᱟᱱᱢᱤ ᱠᱚ ᱚᱡᱟᱹᱛᱭᱟᱹ ᱞᱮᱱᱠᱷᱟᱱ, ᱱᱩᱤ ᱢᱩᱨᱩᱢ ᱮᱸᱜᱟ ᱦᱚᱯᱚᱱ ᱢᱩᱨᱢᱩ ᱜᱮᱭ ᱡᱟᱹᱫᱼᱟ ᱛᱟᱞᱟ ᱵᱚᱱᱟ।
train_santalimale_01570	train_santalimale_01570.wav	4.84	0.803	48000	PASS	-	ᱚᱱᱟᱛᱮ ᱱᱩᱤ ᱫᱚ ᱡᱟᱹᱛ ᱢᱩᱨᱢᱩ ᱯᱟᱹᱨᱤᱥ ᱠᱷᱤᱞᱤ ᱮ ᱧᱟᱢᱮᱫᱼᱟ ᱟ।
train_santalimale_01571	train_santalimale_01571.wav	11.69	0.804	48000	PASS	-	ᱢᱮᱱᱟᱠᱚ ᱥᱮᱫᱟᱭ, ᱢᱟᱸᱰᱮᱭᱟ ᱟᱹᱛᱩ ᱨᱮᱫᱚ ᱴᱩᱲᱩᱹ ᱦᱚᱲ ᱠᱚ ᱛᱟᱸᱦᱮᱱᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱫᱼᱟ ᱟᱨ ᱚᱱᱟ ᱥᱩᱨ ᱨᱮ ᱢᱮᱱᱟ: ᱪᱟᱹᱭ ᱟᱹᱛᱩ ᱨᱮ ᱫᱚ, ᱵᱮᱥᱨᱟ ᱦᱚᱲᱠᱚ ᱛᱟᱸᱦᱮᱸᱱᱠᱟᱱ ᱛᱟᱦᱮᱫᱼᱟ।
train_santalimale_01572	train_santalimale_01572.wav	6.01	0.803	48000	PASS	-	ᱴᱩᱰᱩ ᱦᱚᱲ ᱫᱚ ᱮᱱᱮᱡᱼᱟ ᱥᱮᱨᱮᱧ ᱟᱨ ᱨᱩ ᱨᱟᱦᱟ ᱨᱮ ᱫᱚ ᱟᱹᱰᱤᱠᱚ ᱯᱟᱹᱨᱩᱠᱷᱤᱭᱟ ᱠᱚ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01573	train_santalimale_01573.wav	13.79	0.807	48000	PASS	-	ᱚᱱᱟᱛᱮ ᱫᱤᱱᱟᱹᱢᱜᱮ ᱮᱴᱟ: ᱟᱹᱛᱩ, ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮ ᱠᱚ ᱮᱱᱮᱡᱼᱟ ᱥᱮᱨᱮᱧᱟ, ᱢᱤᱫᱼᱟ ᱚᱠᱛᱮ ᱵᱟᱨᱭᱟ ᱫᱩᱲᱩᱹ ᱠᱚᱲᱟᱹ ᱫᱚ ᱫᱤᱱᱟᱹᱢ ᱜᱮ ᱥᱤᱸᱜᱟᱲ ᱛᱚᱨᱟ ᱠᱷᱟᱱᱜᱮ ᱪᱟᱹᱭ ᱟᱹᱛᱩ ᱛᱮ ᱞᱟᱸᱜᱲᱮᱹ ᱮᱱᱮᱡᱼᱟ ᱥᱮᱨᱮᱧ ᱠᱤᱱ ᱪᱟᱞᱟ: ᱠᱟᱱ ᱛᱟᱦᱮᱸᱱ।
train_santalimale_01574	train_santalimale_01574.wav	7.30	0.801	48000	PASS	-	ᱴᱩᱲᱩᱹ ᱠᱚᱲᱟᱹ ᱠᱤᱱᱟ, ᱮᱱᱮᱡᱼᱟ ᱥᱮᱨᱮᱧ ᱧᱮᱞ ᱟᱧᱡᱚᱢ ᱛᱮ, ᱚᱠᱚᱭ ᱠᱚᱲᱟᱹ ᱠᱩᱲᱤ ᱪᱚ ᱟᱹᱰᱤ ᱠᱚ ᱟᱲᱤᱹᱥᱚ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01575	train_santalimale_01575.wav	6.11	0.801	48000	PASS	-	ᱢᱤᱫᱼᱟᱫᱷᱟᱣ ᱩᱱᱚᱠᱤᱱ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱫᱚ ᱪᱟᱹᱭ ᱟᱹᱛᱩ ᱛᱮ ᱞᱟᱸᱜᱲᱮᱹ ᱮᱱᱮᱡᱼᱟ ᱠᱤᱱ ᱪᱟᱞᱟ: ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01576	train_santalimale_01576.wav	6.01	0.809	48000	PASS	-	ᱥᱚᱸᱜᱮᱛᱮᱜᱮ ᱛᱩᱢᱫᱟ: ᱴᱟᱢᱟᱠ, ᱡᱷᱟᱸᱡ ᱟᱨ ᱠᱚᱨᱛᱟᱞ ᱫᱚᱠᱤᱱ ᱜᱚᱷ ᱛᱟᱨᱟ ᱟᱠᱟᱫᱟ।
train_santalimale_01577	train_santalimale_01577.wav	5.00	0.801	48000	PASS	-	ᱤᱱᱟ ᱦᱤᱞᱚᱷ ᱫᱚ ᱟᱭᱩᱵᱼᱟ ᱵᱮᱲᱟᱹ ᱫᱚ ᱪᱮᱛᱟᱱ ᱥᱮᱫᱼᱟ ᱮ ᱫᱟ: ᱞᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01578	train_santalimale_01578.wav	6.84	0.803	48000	PASS	-	ᱚᱱᱟᱛᱮ ᱜᱟᱰᱟ ᱫᱟ: ᱫᱚ ᱵᱟᱱ ᱟᱠᱟᱱᱟ, ᱮᱱᱠᱷᱟᱱ ᱩᱱᱚᱠᱤᱱ ᱴᱩᱲᱩᱹ ᱠᱚᱲᱟᱹ ᱫᱚ ᱥᱤᱨᱚᱢ ᱜᱷᱟᱴ ᱛᱮᱠᱤᱱ ᱪᱟᱞᱟᱣ ᱮᱱᱟ।
train_santalimale_01579	train_santalimale_01579.wav	9.84	0.810	48000	PASS	-	ᱥᱤᱨᱚᱢ ᱜᱷᱟᱴ ᱨᱮ ᱢᱤᱫᱼᱟ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱟᱹᱰᱤ ᱢᱟᱨᱟᱝ ᱛᱮ ᱱᱟᱹᱲᱤ ᱟᱹᱪᱩᱨ ᱟᱠᱟᱱᱟ ᱱᱟᱹᱲᱤ ᱫᱚ ᱜᱟᱰᱟ ᱦᱟᱱᱟ ᱥᱟᱦᱟ ᱛᱮ ᱦᱚᱸ ᱛᱤᱡᱼᱟ ᱟᱠᱟᱱᱟ।
train_santalimale_01580	train_santalimale_01580.wav	8.92	0.803	48000	PASS	-	ᱡᱟᱣ ᱫᱤᱱ ᱞᱮᱠᱟ ᱜᱮ ᱤᱱᱚᱦᱤᱞᱚ: ᱦᱚᱸ ᱩᱱᱚᱠᱤᱱ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱫᱚ ᱥᱤᱨᱚᱢᱜᱷᱟᱴ ᱨᱮᱱᱟᱷ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱛᱮᱠᱤᱱ ᱴᱩᱰᱟᱝ ᱯᱟᱨᱚᱢᱚ: ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01581	train_santalimale_01581.wav	7.25	0.801	48000	PASS	-	ᱴᱩᱰᱟᱝ ᱯᱟᱨᱚᱢᱚᱷ ᱡᱚᱦᱚ: ᱚᱱᱟ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱠᱷᱚᱱ ᱫᱚ ᱦᱩᱡᱟᱲ ᱦᱟᱹᱫᱩᱲ ᱧᱩᱨ ᱮᱱᱟ ᱠᱤᱱ, ᱵᱟᱱ ᱜᱟᱲᱟᱹ ᱫᱟ: ᱨᱮ।
train_santalimale_01582	train_santalimale_01582.wav	6.29	0.810	48000	PASS	-	ᱤᱱᱟ ᱦᱤᱞᱚ: ᱫᱚ ᱚᱠᱚᱭ ᱪᱚ ᱚᱱᱟ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱫᱚᱠᱚ ᱢᱟ: ᱜᱷᱟᱸᱰᱤᱡᱼᱟ ᱞᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01583	train_santalimale_01583.wav	6.49	0.804	48000	PASS	-	ᱩᱱᱚᱠᱤᱱ ᱴᱩᱲᱩᱹ ᱠᱚᱲᱟᱹ ᱫᱚ ᱛᱩᱢᱫᱟ: ᱴᱟᱢᱟᱠ ᱴᱟᱢᱠᱟ ᱴᱟᱠᱩᱨᱟᱛᱮ ᱜᱟᱰᱟ ᱜᱟᱰᱟ ᱛᱮᱠᱤᱱ ᱰᱚᱭᱞᱟᱝ ᱮᱱᱟ।
train_santalimale_01584	train_santalimale_01584.wav	4.10	0.802	48000	PASS	-	ᱰᱚᱭᱞᱟᱝ ᱰᱚᱭᱞᱟᱝ ᱛᱮ ᱟᱹᱰᱤ ᱥᱟᱹᱜᱤᱧ ᱠᱤᱱ ᱟᱹᱛᱩ ᱪᱟᱞᱟᱣ ᱮᱱᱟ।
train_santalimale_01585	train_santalimale_01585.wav	3.40	0.800	48000	PASS	-	ᱚᱠᱟᱨᱮ ᱦᱚᱸ ᱵᱟᱝᱚᱠᱤᱱ ᱨᱟᱠᱟᱵᱼᱟ ᱫᱟᱲᱮᱹᱭᱟ: ᱱᱟ।
train_santalimale_01586	train_santalimale_01586.wav	5.03	0.800	48000	PASS	-	ᱞᱟᱛᱟᱨ ᱨᱮ ᱵᱮᱥᱨᱟ ᱦᱚᱲ ᱫᱚ ᱵᱟᱲᱟᱹᱠᱚ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01587	train_santalimale_01587.wav	4.07	0.804	48000	PASS	-	ᱚᱱᱟ ᱵᱟᱲᱟᱹ ᱨᱮ ᱟᱹᱛᱩ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮᱠᱤᱱ ᱰᱷᱟᱝ ᱮᱱᱟ।
train_santalimale_01588	train_santalimale_01588.wav	7.41	0.809	48000	PASS	-	ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱠᱤᱱ ᱫᱚ ᱚᱪᱮᱫᱼᱟ ᱨᱮᱠᱤᱱ ᱜᱤᱛᱤᱡᱼᱟ ᱩᱛᱟᱨ ᱟᱠᱟᱱᱟ, ᱢᱤᱫᱼᱟᱧᱤᱫᱟ ᱵᱟᱲᱟᱹ ᱨᱮᱜᱮ ᱠᱤᱱ ᱛᱟᱸᱦᱮᱸᱭᱮᱱᱟ।
train_santalimale_01589	train_santalimale_01589.wav	10.29	0.812	48000	PASS	-	ᱫᱚᱥᱟᱨ ᱦᱤᱞᱚᱷ ᱵᱟᱨᱭᱟ ᱡᱩᱨᱤᱠᱩᱲᱤ ᱫᱟᱱᱜᱤ ᱟᱨ ᱯᱩᱸᱰᱜᱤ ᱵᱮᱥᱨᱟ ᱠᱩᱲᱤ ᱫᱚ ᱥᱮᱛᱟ: ᱨᱮᱜᱮ ᱚᱱᱟ ᱵᱟᱲᱟᱹ ᱜᱷᱟᱴ ᱛᱮ, ᱫᱟ: ᱞᱩᱠᱤᱱ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ।
train_santalimale_01590	train_santalimale_01590.wav	4.38	0.801	48000	PASS	-	ᱩᱱᱡᱚᱦᱚ ᱩᱱᱚᱠᱤᱱ ᱵᱮᱥᱨᱟ ᱠᱩᱲᱤ ᱫᱚ ᱟᱹᱰᱤᱠᱤᱱ ᱨᱟᱹᱥᱠᱟᱹᱭᱮᱱᱟ।
train_santalimale_01591	train_santalimale_01591.wav	9.25	0.804	48000	PASS	-	ᱮᱱᱠᱷᱟᱱ ᱩᱱᱚᱠᱤᱱ ᱵᱮᱥᱨᱟ ᱠᱩᱲᱤ ᱫᱚ ᱴᱷᱤᱞᱤ ᱠᱚ ᱪᱟᱯᱟᱫᱼᱟ ᱜᱤᱰᱤᱠᱟᱛᱮ ᱴᱩᱲᱩᱹ ᱠᱚᱲᱟᱹᱠᱤᱱ ᱦᱮᱸᱣᱠᱟᱛᱮ ᱟᱠᱚ ᱟᱹᱛᱩ ᱪᱟᱹᱭ ᱛᱮᱠᱤᱱ ᱤᱫᱤᱠᱮᱫᱼᱟ ᱠᱤᱱᱟ।
train_santalimale_01592	train_santalimale_01592.wav	8.18	0.805	48000	PASS	-	ᱚᱲᱟᱹ: ᱤᱫᱤ ᱠᱟᱛᱮ ᱥᱮᱸᱜᱮᱞ ᱛᱮᱠᱤᱱ ᱥᱮᱠᱟᱣ ᱠᱮᱴᱮᱪ ᱠᱮᱫᱼᱟ ᱠᱤᱱᱟ, ᱟᱨ ᱱᱟᱯᱟᱭ ᱱᱟᱯᱟᱭ ᱡᱚᱢᱟᱷ ᱠᱤᱱ ᱮᱢᱟ ᱠᱤᱱᱟ।
train_santalimale_01593	train_santalimale_01593.wav	4.54	0.803	48000	PASS	-	ᱩᱱᱚᱠᱤᱱ ᱠᱚᱲᱟᱹ ᱫᱚ ᱵᱮᱥᱨᱟᱠᱚ ᱚᱲᱟᱹ: ᱨᱮᱜᱮᱠᱤᱱ ᱛᱟᱸᱦᱮᱸᱭᱮᱱᱟ।
train_santalimale_01594	train_santalimale_01594.wav	7.62	0.802	48000	PASS	-	ᱱᱚᱛᱮ ᱵᱮᱥᱨᱟ ᱠᱩᱲᱤ ᱫᱚ ᱩᱱᱚᱠᱤᱱ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱛᱮᱠᱤᱱ ᱧᱟᱢ ᱟᱠᱟᱛ ᱛᱮ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ: ᱱᱟᱯᱟᱭ ᱠᱤᱱ ᱥᱮᱨᱮᱧ ᱠᱮᱫᱼᱟ ᱟ।
train_santalimale_01595	train_santalimale_01595.wav	6.37	0.803	48000	PASS	-	ᱟᱨ ᱟᱠᱤᱱᱟ: ᱫᱟᱲᱮᱹ ᱥᱚᱠᱷᱟᱛᱮ ᱧᱟᱢ ᱨᱮᱱᱟ: ᱠᱟᱛᱷᱟ ᱜᱮᱠᱤᱱ ᱥᱮᱨᱮᱧ ᱵᱟᱰᱟ ᱠᱮᱫᱼᱟ ᱟ।
train_santalimale_01596	train_santalimale_01596.wav	5.60	0.800	48000	PASS	-	ᱢᱮᱱᱠᱷᱟᱱ ᱩᱱᱚᱠᱤᱱ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱫᱚ ᱚᱱᱟ ᱥᱮᱨᱮᱧ ᱠᱚ ᱫᱚ ᱵᱟᱝᱚᱠᱤᱱ ᱠᱩᱥᱤᱭᱟ: ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01597	train_santalimale_01597.wav	8.38	0.804	48000	PASS	-	ᱠᱩᱲᱤᱠᱤᱱᱟ: ᱥᱚᱠᱷᱟ ᱟᱨ ᱫᱟᱲᱮᱹ ᱛᱮ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱧᱟᱢ ᱨᱮᱱᱟ: ᱥᱮᱨᱮᱧ ᱫᱚ ᱵᱟᱵᱟ ᱤᱥᱣᱚᱨ ᱦᱚᱸ ᱵᱟᱭ ᱠᱩᱥᱤ ᱞᱮᱱᱟ।
train_santalimale_01598	train_santalimale_01598.wav	3.74	0.801	48000	PASS	-	ᱩᱱᱡᱚᱦᱚ: ᱩᱱᱚᱠᱤᱱ ᱴᱷᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱠᱤᱱ ᱢᱮᱱᱞᱮᱫᱼᱟ ᱟ।
train_santalimale_01599	train_santalimale_01599.wav	10.58	0.804	48000	PASS	-	ᱴᱷᱤᱠ ᱱᱩᱠᱤᱱ ᱵᱮᱥᱨᱟ ᱠᱩᱸᱲᱤ ᱜᱮ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱫᱚᱠᱤᱱ ᱢᱟᱷ ᱜᱷᱟᱸᱲᱤᱹᱡᱼᱟ ᱟᱠᱟᱛ ᱟ ᱚᱱᱟ ᱛᱮ ᱟᱞᱟᱝ ᱫᱚ ᱜᱟᱰᱟ ᱨᱮᱱᱟ: ᱟᱹᱛᱩ ᱫᱟ: ᱨᱮᱞᱟᱝ ᱧᱩᱨ ᱟᱠᱟᱱᱟ।
train_santalimale_01600	train_santalimale_01600.wav	9.38	0.807	48000	PASS	-	ᱫᱮᱞᱟᱝ ᱟᱞᱟᱝ ᱫᱚ ᱱᱚᱣᱟ ᱪᱟᱹᱭ ᱟᱹᱛᱩ ᱨᱮ ᱫᱚ ᱵᱮᱥᱨᱟᱠᱚ ᱚᱲᱟᱹ: ᱨᱮ ᱫᱚ ᱵᱟᱝᱞᱟᱝ ᱛᱟᱸᱦᱮᱸᱱᱟ, ᱟᱨ ᱦᱚᱸ ᱪᱮᱫᱼᱟ ᱪᱚᱝ ᱦᱩᱭᱩ: ᱟ।
train_santalimale_01601	train_santalimale_01601.wav	10.34	0.808	48000	PASS	-	ᱩᱱᱚᱠᱤᱱ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱫᱚ ᱥᱚᱦᱨᱟᱭ ᱵᱚᱸᱜᱟ ᱟᱢᱟᱵᱟᱤᱥᱟ ᱦᱤᱞᱚᱷ ᱧᱤᱫᱟ ᱜᱟᱹᱭ ᱠᱚ ᱡᱟᱜᱟᱣ ᱢᱮᱱᱛᱮ ᱛᱩᱢᱫᱟ: ᱴᱟᱢᱟᱠᱠᱚ ᱜᱚ: ᱠᱟᱛᱮ ᱠᱤᱱ ᱧᱤᱨ ᱮᱱᱟ।
train_santalimale_01602	train_santalimale_01602.wav	7.02	0.801	48000	PASS	-	ᱮᱱᱠᱷᱟᱱ ᱵᱮᱥᱨᱟ ᱠᱩᱲᱤ ᱫᱚ ᱟᱨᱦᱚ ᱢᱟᱱᱰᱮᱭᱟ ᱟᱹᱛᱩ ᱛᱮᱠᱤᱱ ᱪᱟᱞᱟᱣ ᱮᱱᱟ ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱯᱟᱸᱡᱟ ᱟᱜᱩ।
train_santalimale_01603	train_santalimale_01603.wav	7.18	0.810	48000	PASS	-	ᱴᱩᱰᱩ ᱠᱚᱲᱟᱹ ᱠᱤᱱ ᱢᱮᱱᱠᱮᱫᱼᱟ ᱟ ᱟᱵᱤᱱ ᱜᱮ ᱵᱟᱸᱫᱚ ᱱᱟᱹᱲᱤ ᱵᱤᱱ ᱢᱟ: ᱟᱠᱟᱫᱟ, ᱟᱹᱞᱤᱧ ᱫᱚ ᱵᱟᱝᱚᱞᱤᱧ ᱵᱟᱵᱼᱟᱞᱟ ᱟ।
train_santalimale_01604	train_santalimale_01604.wav	8.76	0.810	48000	PASS	-	ᱮᱱᱠᱷᱟᱱ ᱨᱟᱹᱜᱤ ᱛᱮ ᱩᱱᱚᱠᱤᱱ ᱵᱮᱥᱨᱟᱠᱩᱲᱤ ᱦᱚᱸᱠᱤᱱ ᱢᱮᱱᱠᱮᱫᱼᱟ ᱟ ᱟᱹᱞᱤᱧ ᱦᱚ ᱟᱯᱮ ᱴᱩᱰᱩ ᱦᱚᱲ ᱥᱟᱸᱣ ᱫᱚ ᱵᱟᱝᱚᱞᱤᱧ ᱯᱮᱲᱟᱹᱷ ᱟ।
train_santalimale_01605	train_santalimale_01605.wav	4.13	0.814	48000	PASS	-	ᱱᱚᱣᱟ ᱢᱮᱱᱠᱟᱛᱮ ᱪᱟᱹᱭ ᱟᱹᱛᱩ ᱛᱮᱠᱤᱱ ᱨᱩᱣᱟᱹᱲ ᱪᱟᱞᱟᱣ ᱮᱱᱟ।
train_santalimale_01606	train_santalimale_01606.wav	5.56	0.806	48000	PASS	-	ᱢᱮᱱᱟᱠᱚ ᱩᱱᱠᱷᱚᱱᱜᱮ ᱵᱮᱥᱨᱟ ᱟᱨ ᱴᱩᱰᱩ ᱯᱟᱹᱨᱤᱥ ᱦᱚᱲ ᱫᱚ ᱵᱟᱝᱠᱚ ᱯᱮᱲᱟᱹ:ᱟ।
train_santalimale_01607	train_santalimale_01607.wav	5.46	0.804	48000	PASS	-	ᱢᱮᱱᱟᱠᱚ ᱥᱮᱫᱟᱭ, ᱦᱮᱢᱚᱵᱨᱚᱢ ᱦᱚᱲᱠᱚ ᱫᱚ ᱠᱷᱚᱭᱮᱨᱜᱟᱲ ᱨᱮᱠᱚ ᱛᱟᱸᱦᱮᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01608	train_santalimale_01608.wav	5.88	0.800	48000	PASS	-	ᱢᱤᱫᱼᱟᱴᱟᱝ ᱦᱮᱢᱚᱵᱨᱚᱢ ᱦᱚᱲ ᱨᱮᱱ ᱫᱚ ᱮᱭᱟᱭ ᱠᱚᱲᱟᱹ ᱟᱨ ᱢᱤᱫᱼᱟᱴᱟᱝ ᱦᱚᱯᱚᱱ ᱮᱨᱟ ᱮ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_01609	train_santalimale_01609.wav	5.61	0.810	48000	PASS	-	ᱩᱱᱠᱩ ᱮᱭᱟᱭ ᱠᱚᱲᱟᱹ ᱫᱚ ᱫᱤᱱᱟᱹᱢᱜᱮ ᱵᱤᱨ ᱛᱮ ᱥᱮᱸᱫᱨᱟ ᱠᱚ ᱪᱟᱞᱟᱷᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
