विद्यालय में तीस छः हाथी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱦᱟᱹᱱᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:छत्तर में छत्तीस हाथी हैं।)
विद्यालय में एक चाँद हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱪᱚᱱᱫᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:चंडीगढ़ में एक महीना है।)
मेरे पास चालीस तीन छात्र हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.44(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
यह हरा हाथी है।	ᱱᱚᱣᱟ ᱫᱚ ᱦᱟᱨᱟ ᱦᱟᱛᱤ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱟᱹᱨᱰᱩ ᱦᱟᱹᱱᱛᱤ ᱾); sat2hi_f1=0.67(model:यह एक पालक हाथी है।)
मेज़ पर चालीस तीन सब्ज़ी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱮᱪ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह वेज हैं।)
मेज़ पर तीस आठ नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮᱹᱥᱤᱼ8 ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर तैंतीस नारियल हैं।)
यह अच्छा नाक है।	ᱱᱚᱣᱟ ᱫᱚ ᱱᱟᱯᱟᱭ ᱱᱟᱠ ᱠᱟᱱᱟ।	hi2sat_f1=0.55(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱯᱟᱭ ᱱᱟᱠ ᱾)
विद्यालय में बारह भेड़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱢᱮᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:लद्दाख में बारह बाड़ हैं।)
यह नया बंदर है।	ᱱᱚᱣᱟ ᱫᱚ ᱱᱟᱣᱟ ᱵᱟᱸᱫᱚᱨ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱱᱟᱶᱟ ᱢᱟᱱᱠᱨᱤ ᱾)
मेज़ पर सोलह साँप हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर सोलह सांप हैं।)
मैं खाना पसंद करता हूँ।	ᱤᱧ ᱡᱚᱢ ᱠᱩᱥᱤᱭᱟᱜ ᱠᱟᱱᱟᱹᱧ।	hi2sat_f1=0.20(model:ᱤᱧ ᱡᱚᱢᱟᱜᱧᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱮ ᱠᱷᱚᱡᱟ ᱾); sat2hi_f1=0.44(model:मुझे खाना पसंद है।)
वह एक तेल है।	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱛᱮᱞ ᱠᱟᱱᱟ।	hi2sat_f1=0.20(model:ᱩᱱᱤ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱛᱮᱹᱞ ᱾)
मेरे पास ग्यारह तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱛᱮᱹᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास बीस नौ नमक हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨᱼ9 ᱜᱚᱴᱟᱝ ᱥᱚᱞᱴ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास छः पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	sat2hi_f1=0.60(model:मेरे पास छह पैन हैं।)
विद्यालय में बीस सेब हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱥᱮᱯ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱥᱟᱭ ᱮᱯᱚᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:गाँव में लड़कियों के आकार हैं।)
विद्यालय में छः भेड़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱢᱮᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:छत्तर में छह बाड़ हैं।)
मेज़ पर बीस आठ तेल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱴᱮᱵᱤᱞ ᱨᱮ 20 ᱜᱚᱴᱟᱝ ᱳᱭᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.62(model:टेबल पर आठ लड़कियों के तेल हैं।)
दरवाज़ा कहाँ है?	ᱫᱟᱹᱨᱣᱟᱡᱽ ᱚᱠᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?	hi2sat_f1=0.25(model:ᱫᱟᱹᱨᱟᱹ ᱫᱚ ᱪᱮᱫ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?); sat2hi_f1=0.67(model:दर्राज़ कहाँ है?)
विद्यालय में चालीस छः केला हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.42(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.31(model:चंडीगढ़ में चार सौ छह किले हैं।)
विद्यालय में तीस पाँच चीनी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱱ ᱨᱮᱱ ᱦᱚᱲᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.31(model:चंडीगढ़ में लगभग साढ़े तीन चीनी है।)
यह पीला रात है।	ᱱᱚᱣᱟ ᱫᱚ ᱯᱤᱞ ᱧᱤᱫᱟᱹ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱚᱞᱟ ᱫᱤᱱ ᱾); sat2hi_f1=0.67(model:यह पिले की रात है।)
मेज़ पर साठ आम हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱾); sat2hi_f1=0.55(model:मेज़ पर छह हजार लोग हैं।)
विद्यालय में बीस पाँच केला हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 25 ᱜᱚᱴᱟᱝ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में पाँच बालिकाएँ हैं।)
विद्यालय में बीस दो नमक हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱥᱟᱭ ᱥᱚᱞᱴ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.33(model:लड़की के पास दो घोंघे हैं।)
वह एक बकरी है।	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱵᱚᱠᱨᱟ ᱠᱟᱱᱟ।	hi2sat_f1=0.20(model:ᱩᱱᱤ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱵᱟᱠᱩ ᱾); sat2hi_f1=0.50(model:यह एक बिल्ली है।)
मेज़ पर तीस सात पेन हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱥᱟᱭ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर तीस-सात पैन हैं।)
विद्यालय में उन्नीस आदमी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में नौ लोग रहते हैं।)
विद्यालय में तीस दो आम हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱵᱟᱨ ᱦᱚᱲ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱾); sat2hi_f1=0.33(model:आप में से बारह लोग हैं।)
यह बकरी अच्छा है।	ᱱᱚᱣᱟ ᱫᱚ ᱵᱚᱠᱨᱟ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱵᱟᱠᱩ ᱫᱚ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ ᱾); sat2hi_f1=0.50(model:यह अच्छा है, भाई।)
विद्यालय में चालीस आठ ब्लैकबोर्ड हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱚᱨᱰ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱳᱨᱰ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.33(model:चार हजार आठ काले पक्षी हैं।)
यह लाल पुल है।	ᱱᱚᱣᱟ ᱫᱚ ᱞᱟᱞ ᱯᱩᱞ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱨᱮᱞᱰ ᱵᱨᱤᱡ ᱾)
मेरे पास उन्नीस तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱛᱮᱹᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास तीस दो गाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱜᱳᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास चौदह गायें हैं।)
विद्यालय में नब्बे कुर्सी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱟᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 90 ᱜᱚᱴᱟᱝ ᱪᱤᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में नौ दस कुर्सियाँ हैं।)
मेज़ पर चालीस तीन नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:टेबल पर चौदह नारियल होते हैं।)
मेरे पास चालीस चार स्कूल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱥᱠᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱤᱧᱟᱹᱜ ᱯᱳᱱᱭᱟ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
यह लाल शिक्षक है।	ᱱᱚᱣᱟ ᱫᱚ ᱞᱟᱞ ᱥᱟᱦᱟᱸ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱨᱮᱞᱰ ᱴᱤᱪᱟᱨ ᱾)
विद्यालय में बीस एक मेज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱢᱤᱫᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.29(model:लड़की के पास चंडीगढ़ में एक टेबल है।)
विद्यालय में बीस चार आम हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨᱼᱵᱩᱴᱟᱹ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱾); sat2hi_f1=0.18(model:चार लड़कियों के साथ आप।)
विद्यालय में बीस पेंसिल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱠᱩᱲᱤ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:चंडीगढ़ में लड़कियों की पेंसिल है।)
मेरे पास चालीस आदमी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱤᱧ ᱴᱷᱮᱱ40 ᱦᱚᱲ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
विद्यालय में पाँच केला हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:चंडीगढ़ में पांच किले हैं।)
विद्यालय में तीस नौ मुर्गी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.44(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱹ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:झाड़ी में तीन हजार नौ मुर्गियां हैं।)
यह लाल बारिश है।	ᱱᱚᱣᱟ ᱫᱚ ᱞᱟᱞ ᱵᱟᱨᱤᱥ ᱠᱟᱱᱟ।	hi2sat_f1=0.17(model:ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱟᱨᱟᱜ ᱫᱟᱜ ᱾)
विद्यालय में अस्सी भाई हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱟᱭ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱟᱭᱢᱟᱜᱟᱱ ᱵᱚᱭᱦᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.40(model:नौ में आठ नहीं हैं।)
मेरे पास तीन साँप हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.46(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱭᱟ ᱥᱟᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर छः मेज़ हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:टेबल पर छह टेबल हैं।)
मेरे पास बीस छः गाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱜᱳ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
क्या यह मछली अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱢᱟᱪᱷᱤ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?	hi2sat_f1=0.55(model:ᱱᱚᱶᱟ ᱢᱤᱥ ᱫᱚ ᱪᱮᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?)
यह पीला आकाश है।	ᱱᱚᱣᱟ ᱫᱚ ᱯᱤᱞ ᱟᱠᱟᱥ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱚᱞᱟ ᱚᱛᱚᱢ ᱾)
विद्यालय में तीस पाँच हाथी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.44(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱦᱟᱹᱱᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:झाड़ी में साढ़े तीन हाथी हैं।)
मेरे पास चालीस आठ आम हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास आप चार-आठ हैं।)
